smiles,mwt,logp_rdkit,qed,sascore,hba(NO),hbd(NHOH),plogp,cycle_score,heavy_atom_count
C[C@H]1C[C@@H]1NC(=O)C(=O)NC1=CC=CC(Cl)=C1SCC(F)F,348.05108284,3.1603000000000003,0.634501955485686,3.454861000618676,3,2,-0.900867223739624,0,22
C[NH+](CC(=O)NC1=CC=C(OC(F)(F)F)C=C1)[C@H]1CCC2=CC=CC=C21,365.14713896009,2.725900000000001,0.8557412458969781,3.6867613426792936,2,2,-0.04221196472644806,0,26
COC1=CC2=C(C=C1NC(=O)[C@H]1COC3=CC=CC=C3O1)OC1=CC=CC=C12,375.110672644,4.373100000000003,0.5756742625836145,2.65957703209234,5,1,0.7624177932739258,0,28
CNC(=O)[C@@H]1C[NH2+]CCN(C(C)=O)C1,200.13935323609,-2.2258999999999967,0.5031108721350048,4.23353952705684,2,2,-4.245993137359619,-1,14
C[C@@H](NC(=O)N1CCC[C@@H](O)C1)C(C)(C)C1=CC=CC=C1,290.199428072,2.519000000000001,0.8984947134447562,3.0485433418211976,2,2,0.10810942947864532,0,21
O=C(NC1=CC=C2OCCOC2=C1)C1=CC2=CC([N+](=O)[O-])=CC=C2S1,356.046692484,3.833000000000002,0.5687468568283133,2.2369858515612595,6,1,-0.7606847882270813,0,25
CCN1N=NN=C1NCC1=C(Cl)C=CC=C1Cl,271.039150712,2.6119000000000003,0.9290352153661162,2.3323848510713248,5,1,-0.04385581612586975,0,17
CC1=CC(F)=CC=C1CCNC(=O)CCC1=NC(C2CC2)=NO1,317.15395509999996,2.686020000000001,0.8523039257774362,2.2575918439797515,4,1,1.1646041870117188,0,23
CC[C@H](C(=O)NC1=CC=CC(CS(=O)(=O)C2=CC=CC=C2)=C1)C1=CC=CC=C1,393.139864596,4.792800000000004,0.6274839324896331,2.3729050386589456,3,1,2.201504707336426,0,28
O=C1C=C(CS(=O)(=O)C2=NC=CC=C2Cl)N=C2C=CC=CN12,335.01313986,1.7167999999999999,0.7275569007196117,2.549829808799659,6,0,-0.701332151889801,0,22
CCC1=NN=CN1CC[NH2+][C@H](C)CN1C=[NH+]C(C)=C1C,278.22079767217997,-0.27495999999999765,0.7571345126871059,5.181048811365741,4,1,-2.2673370838165283,0,20
COC1=CC=C(OC)C([C@@H](O)CC2=[NH+]C=CN2C)=C1,263.13901888809,1.1324999999999998,0.8795299720752399,3.761181332295835,4,1,-2.9507784843444824,0,19
CC[NH+](CC)C[C@H]1CC[NH2+]C1,158.17720154417998,-1.5055999999999963,0.4965634615324042,6.461157005231476,0,2,-4.953229904174805,0,11
CC1=CC=C(C)C(OCC[NH+](C)[C@@H](C)C2=CC=C(S(N)(=O)=O)C=C2)=C1,363.17369014408996,1.6055400000000006,0.7847803195258195,3.665998765335994,3,2,-0.884223461151123,0,25
C[NH2+]C[C@H]1C[C@H]1C1=CC=CC=C1Br,240.03823800009,1.7457999999999998,0.8297643198796039,4.13172822327971,0,1,-2.826432943344116,0,13
CS(=O)(=O)[N-]C1=CC=C2N=C(SCC3=CC=CC=N3)SC2=C1,350.00971320391,3.948400000000002,0.651439873235508,3.2095497308131318,6,0,-0.07757055014371872,0,22
COC(=O)C1=CC=C(CN2C(=O)N[C@H](CC3=CC=CC=C3)C2=O)O1,328.105921612,1.7293,0.6668155925129331,2.6720026169908255,5,1,-1.1037211418151855,0,24
O=C(NCCC[NH+]1CCCC1)C1=CC=C2C(=C1)NC(=O)[C@@H]1CCCCN21,357.22850258809007,0.7962000000000016,0.6830913496683318,3.8783764875085254,3,3,0.31092673540115356,0,26
O=C(NC1=CC=C(C(=O)NCCC2=CC=CC=C2)C=C1)NC1CC1,323.16337691200005,2.9430000000000005,0.7647495494795676,1.6358455130201186,2,3,1.8592158555984497,0,24
CC1=CSC=C1C[NH2+][C@H]1CCC[C@@H](C)C1,224.14674712408998,2.698620000000001,0.8127863997492103,4.666414068988208,1,1,-1.9402053356170654,0,15
COC1=CC=C(C=CC2=[NH+]CCN2)C=C1,203.11788952009,-0.20929999999999976,0.7128089489836451,3.4191408111116095,2,2,-2.3441951274871826,0,15
O=C(CC1=CC=CC=C1O)NC[C@H]1CCCC[C@H]1O,263.152143532,1.6019999999999999,0.7725531018224248,2.7684860654440513,3,3,-1.3740612268447876,0,19
O=C1CN(C(=O)C2=C(F)C=CC=C2Cl)[C@@H](C2=CC=CC=C2)C2=CC(Cl)=CC=C2N1,428.0494613,5.3164000000000025,0.5999758487143391,2.7281430393449,2,1,2.9509503841400146,-1,29
C[C@@H](C1=CC=CC(C2=CC=C(C3(O)CC[NH2+]CC3)C=C2)=C1)[NH+]1CCCC1,352.25036648418,1.6380999999999994,0.7693032533037577,4.581189038115812,1,3,0.6225974559783936,0,26
O=C(NC1=CC=NN1CC1=CC=C(Cl)C=C1)[C@@H]1COC2=CC=CC=C2O1,369.08801905199994,3.3633000000000024,0.76543373205731,2.6487032081562987,5,1,0.9472861886024475,0,26
CC(C)(C)OC(=O)NC[C@@H]1CCCC[C@@H]1NC(=O)CC1CCC1,324.241292884,3.3763000000000014,0.8144685400228101,3.0253318399483113,3,2,0.14149783551692963,0,23
C[C@@H](N[C@H]1CCCSC2=CC=CC=C21)C1=NC(C2=CC=NC=C2)=CS1,367.117689672,5.482900000000004,0.6621747655229615,3.266727859135676,5,1,2.545271396636963,-1,25
CCC1CCC(C[NH2+][C@@H]2CCC[C@H]2[C@@H]2CCCC[NH2+]2)CC1,294.30240205618,2.050800000000001,0.7780615080481775,5.20498003522374,0,2,-0.7599747180938721,0,21
CCCN1C(=C(C#N)C#N)SC(=CC2=CC=CC=N2)C1=O,296.073182004,0.7414599999999999,0.8361965398816137,2.8828848199106574,6,0,0.8247470855712891,0,21
CC(C)N(CC(N)=O)C(=O)C1=CC=C2C=CNC2=C1,259.132076784,1.5037999999999996,0.8723296845001076,2.2957172867197837,2,2,-0.729422926902771,0,19
C[NH2+]C[C@H](C)C(=O)NC1=C(C(=O)[O-])C(C)=NS1,257.08341234,-1.417179999999999,0.6761969813558752,4.519163498913761,5,2,-4.3295464515686035,0,17
CC1=CC=C(Cl)C=C1NCC(=O)NC1=CC=CC(S(=O)(=O)N2CCCC2)=C1,407.10704024399996,3.483520000000002,0.7678783052914459,1.975394787748952,4,2,1.4687873125076294,0,27
CSCC1=CC=NC(NC2CCN(C(=O)C3=CN=CC=N3)CC2)=C1,343.14668129200004,2.4513000000000007,0.8990813250991085,2.477753243550458,6,1,1.719786524772644,0,24
C[NH+](CC1=CNN=C1C1=CC=CC=C1)C[C@@H](O)CN1CCOCC1,331.21285252408995,-0.21549999999999936,0.6565745569150325,4.126764651184277,4,3,-1.0138174295425415,0,24
CC[C@H]1NC(=O)[C@H](CC)N(CC2=CSC=C2C)C1=O,280.12454887999996,2.07212,0.9176432617415204,3.6359718642606182,3,1,-1.1983639001846313,0,19
CC(=CC(=O)NC[C@H]1CCCO1)NNC(=O)CC1=CC=CC2=CC=CC=C12,367.18959166,2.2021000000000006,0.5177890185135905,2.8085343582011664,4,3,1.680861473083496,0,27
COC1=CC=C(N2N=C(C(=O)N[C@H](C)[C@H](CO)SC)C=C2C)C=C1,349.14601259600005,2.0315199999999995,0.7998323404532739,3.267213282552907,6,2,-0.48288294672966003,0,24
CC1=NC(C)=C(C(=O)NC2=CC=C(OC3=CC=CC=C3)C=N2)O1,309.11134134,3.731040000000002,0.7942211022849215,2.2295341785682385,5,1,0.4904981553554535,0,23
CC1=CC=C(N2C[C@@H](C(=O)NC3=NN=C(C4=C(C)N=C(C)S4)O3)CC2=O)C=C1,397.120860468,3.109960000000002,0.7258348302872338,2.9340962046764716,7,1,1.0367528200149536,0,28
C[C@@H]1CCCN(C(=O)COC2=CC=C(NC3=CC=CC=C3)C=C2)C1,324.183778008,4.0675000000000034,0.9012989257702348,2.2214569738104757,3,1,1.6542826890945435,0,24
COC(CNC(=O)C(=O)NC1=C2CSCC2=NN1C1=CC=CC=C1C)OC,390.13617618399996,1.6011199999999994,0.5747764883772899,2.7899148282347817,7,2,0.4126640558242798,0,27
CCCN1C(SCN2C=C([N+](=O)[O-])C=N2)=NN=C1C1=CSC(C)=C1,364.07761575200004,3.5795200000000023,0.3613902902223091,2.878030541546579,9,0,0.04916219785809517,0,24
CCC[C@](C)(CO)NC(=O)NC1=CN(CC2=CC=C(Cl)C=C2)N=C1,350.15095365600007,3.2574000000000014,0.7167130251455315,2.8493386303628796,4,3,1.349436640739441,0,24
CCC1=C(NC(=O)C2=C(C)OC(N3C=CC=C3)=C2C#N)C(C)=NO1,324.12224037199996,3.3615200000000014,0.7933257141148455,2.98360479021275,6,1,0.694476842880249,0,24
CC1=C(CNC2=CC=C(C(=O)[O-])C=C2)N2C(C)=CSC2=N1,300.08122126791,1.98824,0.7997342353174222,2.8533033336003584,6,1,0.16491691768169403,0,21
C[C@@](N)(C(=O)N1CCCC[C@@H]1CCC(=O)[O-])C(F)(F)F,295.12750067590997,0.17729999999999912,0.8011528726897233,3.926885757547657,4,1,-1.5856438875198364,0,20
COC1=CC=C(C(C)=NNC(=O)C2=CC(Cl)=CC=C2OC)C=C1OC,362.10333476799997,3.519800000000002,0.6302201816617926,1.943116788016109,5,1,0.46919456124305725,0,25
O=C(OCC1=CC([N+](=O)[O-])=CC2=C1OCOC2)C1=CN=C2C=CC=CC2=N1,367.08043513600006,2.7615000000000007,0.3927971974811831,2.5741395713054764,8,0,-0.7287065982818604,0,27
CCSC1=NN=C2N(N)C(=O)C3=CC=CC=C3N12,261.068430972,0.8699999999999998,0.546792874202475,2.4929946115122785,7,1,-0.8893685936927795,0,18
CC(=O)N=P(N1CCCCC1)(N1CCCCC1)C(C)(C)C,313.22829927399994,4.334400000000004,0.7117054050622822,3.1783908352862804,1,0,0.925748348236084,0,21
COC1=NC=C(C(=O)NC2=NC3=CC(Cl)=C(C)C=C3S2)C=N1,334.0291242720001,3.309020000000001,0.7947550803962515,2.3564213720750935,6,1,-0.019451742991805077,0,22
CC1(C)CCN(C(=O)C23CC4CC(C2)CC(C(=O)N2CCC(C)(C)C2)(C4)C3)C1,386.293328456,4.090000000000003,0.7170945859408742,4.184387905695967,2,0,4.243143558502197,-2,28
CC[C@@H]([NH2+]CCN1CCCS1(=O)=O)C1=CC=C(OC)C=C1,313.15804008009,0.7452000000000008,0.8076416275849752,3.8651373041285817,3,1,-2.321552038192749,0,21
CC1(C)C[C@@H]1NC(=O)[C@@](C)(N)C(F)(F)F,224.11364776,1.1807999999999998,0.7396360006219024,3.7824202407234493,2,2,-1.893554449081421,0,15
CC1=CC=CC=C1C(C)(C)CNC(=O)NC[C@@H](O)C1CCOCC1,334.22564281999996,2.3593200000000003,0.7478088568327965,2.952498676287103,3,3,0.8692231178283691,0,24
CC1=NN(C2=CC=CC=N2)C(C)=C1N1CCN(C(=O)CN2C=CC3=CC=CC=C32)CC1,414.216809452,3.187640000000002,0.5146584001106177,2.495029857448552,6,0,4.737242698669434,0,31
COC1=CC=C(OC)C(NC(=O)NC2=CC(N3CCN(C4=CC=CC=C4)CC3)=NC=N2)=C1,434.20663869200007,3.464400000000002,0.6137974560285815,2.1760078962420923,7,2,3.227477550506592,0,32
O=S(=O)([N-]C1=CC=CC=C1N1C=NN=N1)C1=CC=C(OC(F)(F)F)C=C1,384.03836838791,2.955000000000001,0.6703343133627762,3.166389658062185,7,0,-0.2632705569267273,0,26
C[C@H]1[C@@H](NC(=O)C(C#N)=CC2=CC=CC=C2)CCC[C@@H]1C,282.17321332399996,3.534480000000002,0.6807666926820953,3.1053817049045236,2,1,0.5904939770698547,0,21
COC1=CC=C(C)C=C1NC(=O)C1=CN(C2=CC=C(C)C(C)=C2)C(=O)C2=CC=CC=C12,412.17869262799996,5.176860000000004,0.5025944055097801,2.0976957460427155,4,1,4.073314666748047,0,31
CCN(C(=O)CSC1=CC=C(N2N=C3CCCC3=C2C)N=N1)C1=CC=CC=C1,393.16233135600004,3.6046200000000024,0.5988604767622526,2.655657117312236,6,0,3.373159170150757,0,28
CC1=CC=C2C(CC(=O)NCC[NH+]3CCOCC3)=CC(=O)OC2=C1,331.16523363608997,-0.32477999999999874,0.7364934163754585,3.4755358140234627,4,2,-1.1999942064285278,0,24
O=S1(=O)CC[C@@H]([NH2+][C@H]2CCC[C@@H]2[C@@H]2CCCC[NH2+]2)C1,288.18605197618,-0.9784999999999962,0.7009855087202059,5.8175218166611025,2,2,-4.627779483795166,0,19
C[NH2+]CC1=CC(F)=C(OCCOC2=CC=CC=C2)C(F)=C1,294.13001167608996,2.1158,0.7939034758564533,2.769585928124478,2,1,-0.8475914001464844,0,21
CN1C=C(CN2CCN([C@@H](CO)C3=CC=CC(Cl)=C3)CC2)C=N1,334.15603903600004,1.9246999999999999,0.9071277555478208,2.6844575292078776,5,1,1.3096094131469727,0,23
CC1=NC=CC=C1[N-]S(=O)(=O)C1=CC(N)=CC(Br)=C1F,357.96666145991,3.267920000000001,0.8524345103056933,3.553218359494002,4,1,-0.7623618245124817,0,20
CC1=NN(CN2CCN(C(=O)C3=CC=CS3)CC2)C(=S)N1C1CC1,363.118752292,2.5344100000000003,0.783415882991979,2.561124659193638,7,0,1.4495412111282349,0,24
CC1=C(Cl)C(C(=O)N2CCCC[C@H]2C)=NN1C,255.113839876,2.3965200000000006,0.772936076252272,2.7590756728268033,3,0,-0.7987074851989746,0,17
CO[C@]1(C)C[C@H](N(C)C(=O)C2=CC=C3C(=O)NC(=O)C3=C2)C1(C)C,330.157957184,1.8458,0.8582866094072981,3.663117041294167,4,1,-0.09677978605031967,0,24
CC1=C(Cl)C=CC=C1S(=O)(=O)NC[C@@H](C)CN1CC[NH+](C)CC1,360.15070220409007,0.3931200000000011,0.7714882087882365,3.8588076790580264,3,2,-1.2574735879898071,0,23
C=C(C)CN(CC)C(=O)[C@H](C)N1CCN(C(=O)C2CCCC2)CC1,335.257277296,2.1338999999999997,0.698627990915936,2.8042855252590257,3,0,1.5859636068344116,0,24
NC(=NOCCN1CCCS1(=O)=O)C1=CC2=CC=CC=C2O1,323.093977024,1.1052,0.3844885886942195,2.9384815989449997,5,1,-1.1968698501586914,0,22
CC1=NC2=CC=CC=C2N1CC[NH+]=C(N)NC1CCCCCC1,314.23392231609,1.0524200000000001,0.4487891872361177,2.979457338989908,2,3,1.3125420808792114,-1,23
CN(C(=O)C1=NN=N[N-]1)[C@H]1CCC[C@H]1C[NH3+],224.13855913199998,-1.6885999999999974,0.6599536708410266,5.383605597267865,4,1,-3.717944622039795,0,16
CC[C@H]1COCCN1CC1=CC=CC(C)=C1C,233.177964356,2.9142400000000013,0.7956619805817862,2.611902345067607,2,0,0.02890959568321705,0,17
CC1=CC=C(NC(=O)C(=O)N2CC[C@H]([NH+]3CCCC3)C2)C=C1C(=O)N(C)C,373.22341720809004,-0.08507999999999782,0.7278777534916123,3.9369545712189176,3,2,-0.15689422190189362,0,27
CC1=CC(C)=C2C(=N1)OC1=C(N3CC[NH+](CC(N)=O)CC3)N=CN=C12,341.17205033209007,-0.42195999999999856,0.6706290617212132,3.8986479859057868,6,2,-0.22925181686878204,0,25
CC1=CC=CC(CCC(=O)OCC2=NN=C(C3=CC=CC=C3Cl)O2)=C1,356.092770084,4.374420000000003,0.6132585532482148,2.0640435438689497,5,0,1.5185459852218628,0,25
CC1(C)CC2=CC=CC(OCC3=CC=C(C(=O)NC4=CC=C(S(N)(=O)=O)C=C4)C=C3)=C2O1,452.140592868,3.878800000000002,0.5901607359208918,2.213563280857475,5,2,2.1761879920959473,0,32
COC(=O)C1=C(C)C(C(=O)OC)=C(S(=O)(=O)N2CCC(C(N)=O)CC2)S1,404.07119298,0.5157199999999998,0.7071234850656262,2.4780749744134933,8,1,-2.3420474529266357,0,26
CCCC1=C(C(=O)N2CCO[C@@H](CCC)C2)NC(C)=C1C(C)=O,320.20999275599996,3.119320000000002,0.8192086783866671,3.0183549318052805,3,1,-0.018095174804329872,0,23
COC1=CC=CC(CC2=C(C)N=C(C)N=C2N2CCN(C(=O)C3=CC=CC(Br)=C3)CC2)=C1,494.131738204,4.417740000000004,0.5248740778231478,2.2760917508490213,5,0,4.715597629547119,0,32
CC1=CC=CC=C1[C@@H](C)NC(=O)C1=CC(C2=CC=NC=C2)=NC2=CC=CC=C12,367.168462292,5.096220000000003,0.5461050555411091,2.4319242907956973,3,1,3.887970209121704,0,28
CN(CC1=CC=CC=C1)C1=NC2=NON=C2N=C1N1CCCO1,312.13347375199993,1.7909,0.721095886201325,3.0730845693539237,8,0,0.5322238802909851,0,23
CC(C)(C#N)CCN1CCOCC1=O,196.121177752,0.7850799999999998,0.6700687225663285,2.7888959703075233,3,0,-1.5767183303833008,0,14
CC1=NC=C(C(=O)N(C)CC2CCCC2)C(Br)=C1Cl,344.029102976,4.068120000000004,0.8271499069266196,2.611952789678364,2,0,0.8372592926025391,0,19
NC1=CC=C(OCC(=O)NC2=CC=CC3=CC=CC=C23)C=C1,292.121177752,3.4395000000000016,0.7239505552988867,1.6345560494944493,3,2,1.2424613237380981,0,22
CC1=CC=C2NC(=O)C(CNC3=CC=C(OC(C)C)C=C3)=CC2=C1,322.168127944,4.235820000000003,0.7386726352807521,2.047350903537529,3,2,1.6136544942855835,0,24
COC1=CC=C(CN2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CCC2=O)C=C1,396.24129288399996,3.472500000000002,0.7830165157045496,3.4789365758765918,3,0,3.5234715938568115,-2,29
CC[NH2+]CC1=C(N2CCN3C(=O)NC[C@@H]3C2)N(C)N=C1C,293.20843584009003,-0.9743799999999967,0.7500049764705798,4.1502976691872515,4,2,-1.3484885692596436,0,21
COCC1=CC=CC(C[NH2+]CC2=CC=C(F)C=C2)=C1,260.14451886809,2.2357000000000005,0.8465721120179057,2.8325440484196225,1,1,-0.4773622751235962,0,19
C[NH+](C)CCN(C(=O)C1=CN=CC=N1)C1=NC2=C(F)C=C(F)C=C2S1,364.10381399208995,1.1558000000000006,0.7379458195593067,3.369939148264555,5,1,-0.20264700055122375,0,25
CC(C)[C@@H]1C(=O)NC(=O)C[C@H]1C1=CC(Cl)=CC(Cl)=C1,299.04798408000005,3.3957000000000015,0.8509176892378635,3.380961631054909,2,1,-0.7973799109458923,0,19
CCSCC[C@@H](C)NC(=O)N1CCN(C(=O)C2=CC=C(C)C=C2)CC1,363.198048168,2.9941200000000014,0.7907133708463963,2.5973079334696276,3,1,1.366766333580017,0,25
CCOCC1=CC=C(NC(=O)C2=NN3C(C)=CC(C)=NC3=N2)C=C1,325.15387484800004,2.5299400000000007,0.779356324718641,2.2333149306868503,6,1,1.2157663106918335,0,24
CN(C(=O)CCNS(C)(=O)=O)C1CCCCC1,262.135113564,0.7167999999999999,0.7935230523291205,2.199372601907447,3,1,-1.8473811149597168,0,17
CC(C)(C)NC(=O)CNC(=O)NC1=CN(CC(F)F)N=C1,303.15068128800004,1.1843999999999992,0.7630847745329274,2.547359279772829,4,3,-0.6654763221740723,0,21
C[C@H](NC(=O)C1=CC=C(Cl)C=C1F)C1=CC=C(N)C=C1,292.077868968,3.5523000000000016,0.8500745847013574,2.241194810366741,2,2,0.2221377193927765,0,20
CCN1N=CC(S(=O)(=O)N[C@H](C)C2=CC=CC=C2)=C1C,293.119797848,2.2509200000000007,0.919307823442586,2.5509131320450606,4,1,-0.8283880949020386,0,20
CC1(C)CC(=O)C(C)(C)C2=CC=C(NC(=O)C3=CC=C(C(=O)[O-])C=C3)C=C21,364.15543176391,2.830400000000001,0.9072651855597672,2.752120693134124,4,1,2.0724287033081055,0,27
CCOC(=O)C1=C(NC(C)=O)SC([C@H](C)O)=C1C1=CC=CC=C1,333.10347908800003,3.603500000000002,0.8197973846354399,2.742438448288798,5,2,-0.7291832566261292,0,23
O=C(NC[C@H](O)C1=C(F)C=CC=C1F)C1=CC=CC(OCC(F)F)=N1,358.094055188,2.4671000000000003,0.7462521517348641,3.0092780529153984,4,2,-0.17177677154541016,0,25
COCC(=O)N1C[C@@H](C)C2=CC=CC=C21,205.11027872,1.7831000000000004,0.7362279283939096,2.6163823435694304,2,0,-1.7048447132110596,0,15
COC1=CC=C(CCCNC(=O)NNC(=O)C(C)(C)C)C=C1,307.18959166,2.0042999999999997,0.5748572197689797,2.055768741802142,3,3,0.18187227845191956,0,22
C[C@H]1CCN(C(=O)C2=CSC(C3=CSC=C3)=N2)C[C@H]1O,308.065319752,2.7145000000000015,0.9278517694270167,3.238358990185464,5,1,-1.163395881652832,0,20
CC(=O)NC1=CC=C(C2=NN(C(C)=O)[C@@H](C3=CC=CS3)C2)C=C1,327.104147784,3.4041000000000023,0.9388923571074044,2.6733076959641977,4,1,0.46533581614494324,0,23
CC[C@@H](C)CN(CC)C1=NC=C(Br)C=C1C[NH3+],300.10698625609,2.4584,0.8769104640611884,3.7162061076094135,2,1,-1.0249615907669067,0,17
COC1=CC=CC=C1N1C=C(C(=O)N2CCC3=C(C2)C2=CC=CC=C2N3)C=N1,372.15862588000005,3.5607000000000015,0.5980682435800097,2.3320064189590983,4,1,2.6125681400299072,0,28
COC1=CC=CC=C1[C@@H](NC(=O)[C@@H]1CC(=O)N(C2=CC=C(C)C=C2)C1)C1=NC=CN1C,418.2004906920001,2.995820000000001,0.6677447404949376,2.9991932730743773,5,1,2.5901834964752197,0,31
C[C@@H]1C[C@H]1C(=O)N1CCC(O)(CN2C=NC3=CC(Cl)=CC=C3C2=O)CC1,375.134969244,2.0593999999999992,0.8905291503027343,3.3065723806139626,5,1,0.6689471006393433,0,26
CN1C[C@H](NC(=O)C=CC2=CN=C(C(C)(C)C)S2)CCC1=O,321.15109797599996,2.1907999999999994,0.8681740943585801,3.340276428106117,4,1,0.19834962487220764,0,22
C[C@@H]1CC2=CC=CC=C2N1C(=O)CSC1=NN=NN1C1=CC=C(Br)C=C1,429.02589323200004,3.4947000000000026,0.5933484556376765,2.7071220988445575,6,0,1.8491861820220947,0,26
O=C(NNC1=CC=CC(C(F)(F)F)=C1)C1=CC=CC2=CC=CN=C12,331.093246664,4.010500000000002,0.7131261519745286,2.105176921637078,3,2,1.7128525972366333,0,24
CC(C)C1=CC=C([C@@H]2C[NH2+][C@@H](C)[C@@H](C)O2)C=C1,234.18524080809,2.2217000000000002,0.8339898065655986,4.207155211404315,1,1,-2.1655123233795166,0,17
C[C@@H](CO)CS(=O)(=O)CC(=O)N(C)CC1=CC=CS1,305.07555008800006,0.7496999999999998,0.8064590619065005,3.119984593629397,5,1,-2.646387815475464,0,19
COC1=CC=C(C(=O)NC2=CC=CC(C3=CC4=CC(F)=CC=C4N3)=C2)C=C1,360.1274060040001,5.234900000000003,0.5231721004353885,1.9282147192344716,2,2,2.3694841861724854,0,27
CCOC(=O)CCN1CCN(C(=O)[C@@H]2C[C@@H]2C)CC1,268.178692628,0.7398,0.6901327662797053,2.7422798524262983,4,0,-1.5988916158676147,0,19
CC(=O)NC1=CC(NC(=O)N[C@@H](CCO)C2=CC=CS2)=CC=C1C,347.13036253200005,3.2601200000000023,0.6463508568080076,2.6355994799610407,4,4,-0.05543502792716026,0,24
NC1=CC(N)=NC(SCCN2C(=O)OC3=CC=CN=C32)=N1,304.074244624,0.7361999999999999,0.5335168066406386,2.7518859281244765,9,2,-0.8196012377738953,0,21
COC1=CC=C(NC(=O)C2=CC3=CC=CC=C3OC=C2)C(OC)=C1,323.115758024,3.6320000000000023,0.9332611802244165,2.4149685899431947,4,1,0.6149569153785706,-1,24
COC1=CC(C(=O)N[C@H]2CC(=O)N(C)C2)=NC(OC)=N1,280.117154992,-0.545699999999999,0.7953957209018923,3.0276160691079985,6,1,-2.435802698135376,0,20
O=C(CC1=NC(COC2=CC=C(Cl)C=C2)=NN1)NNC1=CC=CC=C1,357.099252432,2.722900000000001,0.5653632908255902,2.301102237230383,5,3,0.85132896900177,0,25
O=C(CCC1=CC=C(F)C=C1)NC1=CN(CC2CC2)N=C1,287.143390416,3.0035000000000016,0.8874660994942025,2.0085366973552468,3,1,1.1669343709945679,0,21
CCN1C=C(C(=O)N2CCC(C3=NN=C(CN4C=CN=C4)N3C)CC2)C=N1,368.20730738800006,1.2960999999999998,0.6773714586551844,2.7315312872818076,8,0,2.5059237480163574,0,27
CCC(C)(C)NC(=O)C1=CC=C(S(=O)(=O)[N-]C2=CC=CC=C2Cl)C=C1,379.08886475991,4.652500000000004,0.7927836572148189,2.9766609646834308,3,1,1.124542474746704,0,25
CC1(NC(=O)NCCCN2CCCCCC2=O)CC2=CC=CC=C2C1,343.225977168,2.6357999999999997,0.8075548503453601,2.5484358515612584,2,2,2.4249227046966553,-1,25
CC1=CC=C(N2C[C@@H](C(=O)NCC3=NN=C(C)N3C)CCC2=O)C=C1C,355.20082504,1.7997599999999991,0.9068359828983161,2.7883825603830203,5,1,1.5949546098709106,0,26
CCC1=NN(C)C(NC(=O)CN[C@@H](C2=CC=CC=C2)C(F)(F)F)=C1,340.15109588800004,2.8142000000000005,0.8501051014036156,2.894270839944342,4,2,0.9820177555084229,0,24
CN(CCC1=CC=CS1)C(=O)[C@@H]1C[C@@H]1C1=CC=CC=C1C(F)(F)F,353.106119856,4.571500000000004,0.7709330466768152,3.1247058616156362,2,0,1.1425517797470093,0,24
CC(C)CN(C(=O)CN1C(=O)[C@@H]2CCCC[C@H]2C1=O)C1=C(N)N(CC2=CC=CC=C2)C(=O)NC1=O,481.2325190920001,1.3313000000000001,0.5723126891464834,3.3024836985867347,7,2,1.6231372356414795,0,35
COC1=CC=CC=C1[C@@H](NC1=NC=CN(C)C1=O)C1=CC=CC=N1,322.142975816,2.3853999999999997,0.7809156141548572,2.754435540461216,6,1,0.9128010869026184,0,24
CC(C)C[C@H](C[NH3+])CN1CC[NH+](CC2CC2)CC1,255.26635089617997,-0.4988999999999961,0.6321091260476357,5.050596035372813,1,2,-1.8524458408355713,0,18
CCOC1=CC=CC([C@H](C)NC(=O)C(=O)NC2=CC=C(Cl)C([N+](=O)[O-])=C2)=C1,391.09349835599994,3.4628000000000014,0.4447279734458861,2.534325290553637,5,2,-0.4646586775779724,0,27
O=C(CCCN1C(=O)CNC1=O)N[C@H]1CCN(C2=C(F)C=CC=C2F)C1,366.15034693999996,0.9917000000000004,0.7360585775612459,2.945217070393557,4,2,0.22200624644756317,0,26
O=C(NC1=CC=C2N=CC=CC2=C1)[C@@H]1CCCC[C@@H]1C(F)(F)F,322.129297824,4.5420000000000025,0.8816264842696427,2.9429909777336025,2,1,0.7855594754219055,0,23
CCC(=O)NCC1=CC=C(C2=NOC([C@H]3CCCO3)=N2)S1,307.09906240400005,2.6758000000000006,0.9186117195971708,3.0295789738231544,6,1,-1.1349960565567017,0,21
C[NH+](CC(=O)N1CCOC1=O)CC1CC[NH2+]CC1,257.17284443618,-2.546699999999997,0.5827258869741657,5.403408089671455,3,2,-4.437150478363037,0,18
CC1=CC=C(C[NH+]2CCC(N3CCC(C(=O)N4CCOCC4)CC3)CC2)O1,376.25946836809,0.7061200000000014,0.8408501817451802,3.427817490562462,4,1,0.8011546730995178,0,27
CC1=CC=CC=C1N1NC2=CC(=O)N(CC3=CC=CC=C3)C(C)=C2C1=O,345.147726848,3.145640000000002,0.62000417801016,2.304695393829565,4,1,2.0791749954223633,0,26
CC1=CN2C(=O)C(C=C3SC(=S)N(CC4=CC=CO4)C3=O)=C(NC3CCC(C)CC3)N=C2C=C1,494.144632692,4.987920000000004,0.39543509715577235,2.8544997284261893,8,1,4.010023593902588,0,34
COC1=CC=CC2=C1CCCC2(C)C,190.135765196,3.3091000000000017,0.6598371995310452,2.095913721786813,1,0,-0.024931836873292923,0,14
CCN(CC)S(=O)(=O)C1=CC=CC(C(=O)N[C@H](C)C2=C(C)C3=CC=CC=C3O2)=C1,414.16132831199997,4.262720000000003,0.6263377587474642,2.7051414539790457,4,1,1.409454107284546,0,29
