smiles,mwt,logp_rdkit,qed,sascore,hba(NO),hbd(NHOH),plogp,cycle_score,heavy_atom_count
CCC(C)(CC1=CC=CC(Br)=C1)C1(C)CC1,280.08266277200005,5.367900000000004,0.7104830749215699,3.2044901866970292,0,0,1.785332441329956,0,16
CC1=C2C=CC=C(C=C1)C1=CC=CC=C12,192.093900384,3.7915000000000028,0.582845650422792,3.5415198910731007,0,0,1.5352131128311157,-2,15
CC1=CC=CC=C1C(C)=CC1=CC=CC=C1,208.125200512,4.4276000000000035,0.6347586082781896,1.7442187094620447,0,0,1.7314608097076416,0,16
CCC(C)CCC1(C2=CC=C(C)C=C2)CC1,216.187800768,5.0354000000000045,0.6595370737361348,2.687379518295664,0,0,2.0838422775268555,0,16
CCC(CC1=CC=CC=C1)C1=CC=NC=C1,211.136099544,3.979600000000003,0.7488655436061716,2.2626597295737465,1,0,1.2281289100646973,0,16
CC1=CC=CC=C1N1C=CC=C1C1CC1,197.12044948,3.5096000000000025,0.6920054555937106,2.028618270861161,1,0,0.7948720455169678,0,15
CC(CCC1=CC=CC=C1)C1=CC=CC=C1,210.140850576,4.507500000000004,0.700283096678044,1.8715883711449415,0,0,1.788330316543579,0,16
C=C1CC2CC34CCC1(C2CC)C3C4,188.15650064,3.778900000000003,0.5493118664662356,6.485152683596797,0,0,1.6134089231491089,-1,14
CC1=CC=C2CCCN2C2=CC=CC=C12,197.12044948,3.3061000000000025,0.6140559031080326,2.7153093425801416,1,0,0.8561969995498657,-1,15
C=C1CC23CC2CC2C(C)C23C1C,174.140850576,3.2447000000000017,0.494484561842838,6.006658773486561,0,0,1.2402796745300293,0,13
C=CCCC1=CC=C(C2=CC=CC=C2)C=C1,208.125200512,4.4276000000000035,0.6500957403551856,1.5554420923696082,0,0,1.705725908279419,0,16
CC1=C2C=CC(C(C)CCC(C)C)=CC=C12,214.172150704,4.811400000000004,0.6296065127231325,3.827509588225733,0,0,2.274282455444336,-1,16
COC1=CC=CC=C1C1CCC2CC2C1,202.135765196,3.4491000000000023,0.7116685589615959,2.862079820083194,1,0,0.481173038482666,0,15
CCNC(C1=CC(C)=CC=C1C)C(CC)CC,233.21434986399998,4.233300000000004,0.7680931351943804,2.7701556059371715,1,1,1.8246564865112305,0,17
C=CCC1=C2C=C(C=C1)C1=CC=CC=C12,192.093900384,3.7915000000000028,0.5369400666179133,2.7079562547094636,0,0,1.2195402383804321,-1,15
CC1=CC=CC(C2=CC=C(C(C)C)C=C2)=C1,210.140850576,4.507500000000004,0.6684747199581353,1.4242284753483325,0,0,1.7612559795379639,0,16
CC1=CC=C(C)C(C(=O)N2CCC(C)C2)=C1,217.146664228,2.687400000000001,0.7080259158498412,2.1840844134005586,1,0,0.25145137310028076,0,16
CCC(C1=CC=CC=C1)C1=CC=C(C)C=C1,210.140850576,4.507500000000004,0.6975104415171721,1.9676950245285596,0,0,1.7747931480407715,0,16
CCC1=C(C)C=C(C2=CC=CC=C2)C=C1C,210.140850576,4.651600000000004,0.682671587960936,1.6765423215021773,0,0,1.7197129726409912,0,16
CCCS1=C(CC(C)C)C(C)=CC=C2C=C21,234.144221704,4.667600000000005,0.6201999562854603,4.786739658155803,0,0,1.52959406375885,-1,16
C=CCC(CC)(C(=C)C)N1CCCC(CC)C1,235.22999992799998,4.409400000000004,0.6164082088136073,4.001174941218283,1,0,2.0576088428497314,0,17
CC1=CC=CC2=C1N=C1C=CC=CC1=C2,193.089149352,3.263600000000002,0.4959814917460692,1.6552037481745465,1,0,0.5651111006736755,0,15
CCC1=CC2=CC=C(CC(C)C)C=C2C=C1,212.15650064,4.731500000000004,0.6971477740078681,1.7039823215021794,0,0,1.8169987201690674,0,16
CCCCC1(CC)CC(C)C2=CC=CC=C21,216.187800768,5.0354000000000045,0.6617421058484086,3.314642520344787,0,0,2.097379684448242,0,16
C#CC1=CC(C)=C(C2=CC=CC=C2)C(C)=C1,206.109550448,3.874800000000003,0.6196162147351579,2.016246936886793,0,0,1.645424723625183,0,16
CCCC(CC)C1=C(C)C2=CC=CC=C2S1,232.12857164,5.213600000000004,0.6523161427525476,2.777685392421537,1,0,1.302059292793274,0,16
CCCC(C)C#CCC1=C(C)C=C(C)C=C1C,228.187800768,5.038800000000005,0.6635343897778277,3.163049251422123,0,0,2.392033815383911,0,17
C=C1C(C2=CC=CC=C2)CC(C)C1C=CC,212.15650064,4.443300000000004,0.6304163177568852,3.853068463340896,0,0,2.0606515407562256,0,16
C=C1CCCC(C2=CC=CC=C2)C1(C)CC,214.172150704,4.811400000000004,0.6124783466403187,3.2286886741909413,0,0,2.0881757736206055,0,16
CC1CC2CC34CC5(C)C12C35C4,160.125200512,2.832600000000001,0.5109080321081261,6.4449854717634,0,0,0.9516461491584778,0,12
CCC(C)CCC1=CC=CC(CC(C)(C)C)=N1,233.21434986399998,5.143600000000005,0.7211569612146502,2.822123833361921,1,0,1.9104759693145752,0,17
C#CC1=CC2=CC(=C1)C1=CC=CC=C1O2,192.057514876,2.7802000000000016,0.49560664802486726,3.313137023940233,1,0,0.02377358451485634,0,15
CC1CCCC2=CCC(CC(C)C1)CC2C,220.219100896,5.195200000000005,0.49245988419791803,5.206017904960173,0,0,2.3446571826934814,-5,16
CCC(C)CCC1=CC=C2C=CC=CC2=N1,213.151749608,4.203600000000003,0.7408877689723716,2.3782936867359172,1,0,1.2630865573883057,0,16
C=CCC1=CC(C)=C2N=C(C)C(C)=CC2=C1,211.136099544,4.123700000000003,0.6866749529160223,2.461664559264415,1,0,1.1295993328094482,0,16
CC1=CC=CC(C)=C1N=CC1=CC=CC=C1,209.12044948,3.899700000000003,0.6614416397257814,1.9110136927396368,1,0,1.09941565990448,0,16
CC(C)(C)CC1=CC=C(C2=CC=CC=C2)S1,230.112921576,4.989600000000004,0.680469377724207,1.9909084753483306,1,0,1.2691775560379028,0,16
C=S(=O)(CC1CCCCC1)C1=CC=CC=C1,236.12348626,3.293000000000002,0.7356300578908677,2.773670609812841,1,0,0.2987450361251831,0,16
C=CCC1CC(C)CCC1C1=CC=CC=C1,214.172150704,4.6673000000000044,0.6349837894224041,3.1236345502974174,0,0,2.046632766723633,0,16
CC1=CC=C(CC(C)(C)C2C3=C(C)C32)O1,202.135765196,3.796700000000003,0.6805526925080051,3.936157933031142,1,0,0.6240514516830444,0,15
CC1=CC(C(C)C)=CC=C1N1CCC(C)C1,217.183049736,3.754400000000003,0.7243754928510493,2.3683200777362217,1,0,1.4231212139129639,0,16
CCC1=CC(C)=CC=C1N1CCC(CC)C1,217.183049736,3.898500000000003,0.7442148365193637,2.453636161652307,1,0,1.3972816467285156,0,16
CCC1=CC=C(C)C(NC2=CC=CC=C2)=C1,211.136099544,3.7661000000000024,0.7976979898288019,1.5154080071209073,1,1,1.0782986879348755,0,16
CCC(CC1=CC=CC=C1)C1CC1C,188.15650064,4.111100000000004,0.6717037673331262,2.9914666091876594,0,0,1.2223519086837769,0,14
C=C1CC2=CC=CC=C1C1=CC=CC=C21,192.093900384,3.7915000000000028,0.582845650422792,3.6939251358283443,0,0,1.4911468029022217,-2,15
C=CC(C(=C)C)C1=CC=C(C(C)(C)CC)C=C1,228.187800768,5.223500000000005,0.6060394925843327,3.179200421990685,0,0,2.483926296234131,0,17
CCOC1=CC=CC(C2(C)CC=CCC2)=C1,216.15141526,4.1494000000000035,0.6916010053780408,2.9588207770369213,1,0,0.807194709777832,0,16
C=CC1=CC=C(C2=CC=CC=C2C)C(C)=C1,208.125200512,4.4276000000000035,0.6755275467538242,1.8374284753483323,0,0,1.6921887397766113,0,16
CC1=CC(C(C)C)=CC=C1C1=CC=CC=C1,210.140850576,4.507500000000004,0.6684747199581353,1.5016777061175652,0,0,1.7747929096221924,0,16
CC1CC2(C)C(C)(C)C3(C)C14C(C)C243,190.172150704,3.714700000000003,0.5459606212907732,5.735788635092775,0,0,1.7821614742279053,0,14
CC1=CC=C(C2CC=CCCC2C)C(Cl)=C1,234.117528288,4.987800000000004,0.5927898137375215,3.1218917511140187,0,0,1.644251823425293,-1,16
CC1=CC=C(C2=C(C)C=C(C)C(C)=N2)C=C1,211.136099544,4.123700000000003,0.694866077636563,1.8479558180056745,1,0,1.0958958864212036,0,16
CCC(C1=CC=CC=C1)C1=CC=CC=C1C,210.140850576,4.507500000000004,0.6975104415171721,2.061012081384746,0,0,1.788330316543579,0,16
CCCC1CCCC2=CC=CC=C2CCC1,216.187800768,5.179500000000004,0.6682196775929461,2.191190007806153,0,0,2.03261399269104,-3,16
CC1=CC=CC=C1C12CCC=CC1C2C,198.140850576,4.031200000000004,0.6012224554807919,3.7829897078698256,0,0,1.5927571058273315,0,15
C#CC1=CC=CC(C2=CC=CC=C2)=CC=C1,204.093900384,3.650800000000002,0.6109598906916113,3.015498393515272,0,0,1.844618797302246,-2,16
CC1=CC=CC=C1CN1CCCC1C(C)C,217.183049736,3.5493000000000023,0.7472493636437343,2.385423853959999,1,0,1.4239892959594727,0,16
CCC(CC1=CC=CC=C1)C1=CC=CC=C1,210.140850576,4.507500000000004,0.700283096678044,1.9464813335017332,0,0,1.788330316543579,0,16
CCCCC1(C(C)C)CC1C1=CC=CC=C1,216.187800768,4.8913000000000055,0.6489736145039047,3.25759021265248,0,0,2.097379684448242,0,16
CC1=C2OC(CC(C)C)=C(C)C2=C(C)C=C1,216.15141526,4.497000000000003,0.7170672125519659,2.477049012020963,1,0,0.7197771072387695,0,16
C=CCC1=CC=CC1=CC1=CC=CC(C)=C1,208.125200512,4.4276000000000035,0.6436259620883364,2.7211581743449873,0,0,1.8796347379684448,0,16
CCCC1(C)CCCC1NC1=CC=CC=C1,217.183049736,3.9448000000000034,0.784945676376496,3.1553187076357583,1,1,1.4038758277893066,0,16
CC(C)(C)C1=C(C2=CC=CC=C2)C=CC=C1,210.140850576,4.507500000000004,0.6423172693376744,1.49395155227141,0,0,1.7980155944824219,0,16
C=C1C2=CC=CC=C2C(CCC)CCC1C,214.172150704,4.811400000000004,0.6067470690087537,3.308648674190941,0,0,2.046632766723633,-1,16
CC(C)C1=CC=CC=C1NC1=CC=CC=C1,211.136099544,3.6220000000000026,0.7847229457342197,1.5014143616359572,1,1,1.1416627168655396,0,16
CC(CCC1=CC=CC=C1)C1=CC=CC=C1,210.140850576,4.507500000000004,0.700283096678044,1.8715883711449415,0,0,1.788330316543579,0,16
CCCC1CC=CC=CC1=CC1=CC=CO1,214.135765196,4.273000000000003,0.7165624930907184,3.547273477527919,1,0,0.9357126951217651,-1,16
C=CC1=CC=C(C)C=C1C1=CC=CC=C1C,208.125200512,4.4276000000000035,0.6755275467538242,1.9072530907329472,0,0,1.705725908279419,0,16
C=C1CC(=C(C)C)C=C2C3=CC=CC32C1,196.125200512,4.095400000000003,0.5116886114420943,5.161040359543733,0,0,1.8343733549118042,-1,15
CC1=CC=CC2=CC=CC3=C2C1=CC=C3,192.093900384,3.7915000000000028,0.5843902489487783,2.4496992027199997,0,0,1.2814762592315674,-1,15
CCC1C=C(C)C2=CC=C(OCC1)C(C)=C2,216.15141526,4.1494000000000035,0.683056849292885,4.451771739106583,1,0,0.8190686702728271,-4,16
C=CCC(C)(CC1=CC=CC(C)=C1)C(C)C,216.187800768,5.057400000000005,0.6215424249313104,3.0089213137095516,0,0,2.0633254051208496,0,16
C1=CC=C(C2=CNC3=CC=CC=C32)C=C1,193.089149352,2.9060000000000015,0.6040935790801766,1.5230961957269944,0,1,0.0884634405374527,0,15
C=C(C)C1(C2=CC=CC(C3CC3)=C2)CC1,198.140850576,4.175300000000004,0.6393126199756508,2.5193822745262437,0,0,1.6641230583190918,0,15
CCC1CCC=CCC(C)C2=CC=C1C=C2,214.172150704,4.811400000000004,0.5754823951422748,4.563949870374314,0,0,2.046632766723633,-5,16
C=CCOC1=CC=CC=C1C1=CC=CC=C1,210.104465068,3.621500000000003,0.6948802190302248,1.5772365277214924,1,0,0.5459378957748413,0,16
CCC(C)NC1CCCCC2=C1C=CC=C2,217.183049736,3.7397000000000027,0.7584556423592045,2.6885528213481322,1,1,1.4131523370742798,-1,16
CCCCC1=C(C2=CC=CC=C2)C=CC=C1,210.140850576,4.651600000000004,0.6860369831350056,1.4053380007165828,0,0,1.7332501411437988,0,16
CC1=CC=CC=C1C1C(C)(C)C1(C)C(C)C,216.187800768,4.747200000000005,0.6670592202052567,3.3537207621030287,0,0,2.1804654598236084,0,16
CCCC(C)CC(C)(CCC)C1=CC=CC=C1,232.219100896,5.671500000000005,0.5761855903605321,2.951429235674981,0,0,2.532771587371826,0,17
C=CCC1=CC=C(NC2CCCCC2)C=C1,215.167399672,3.864900000000003,0.74358878834097,1.9236584589817198,1,1,1.3633089065551758,0,16
C#CC1=C(CCC2=CC=CC=C2)C=CC=C1,206.109550448,3.874800000000003,0.6746412546915216,1.825698393515271,0,0,1.6724989414215088,0,16
CCC1=CC2=C(C=C1)C=C(C(C)(C)C)C=C2,212.15650064,4.731500000000004,0.6424536735413942,1.7360757480756046,0,0,1.8491718769073486,0,16
C1=C2CCOC2=CC(C2CCCCC2)=C1,202.135765196,3.737300000000003,0.6748309024454352,2.045923888034686,1,0,0.3920348882675171,0,15
CCCC1=C(C(CC)CC(C)C)C=CC=C1C,232.219100896,5.671500000000005,0.608336493022239,2.7832612915559025,0,0,2.4979753494262695,0,17
CCC(CC)C(CC)C(=O)C1=CC=CC=C1C,232.182715388,4.4604000000000035,0.6529241952149727,2.7460121276763036,1,0,1.298789143562317,0,17
CCC(C)CC(C)C1=CC=C(C(C)C)C=C1,218.203450832,5.137300000000005,0.624676015326232,2.6307900695397795,0,0,2.1091701984405518,0,16
CCCCC1=NSC(C2=CC=CC=C2)=C1C,231.108170544,4.605800000000003,0.7566614426770248,2.368183592405188,2,0,0.7599721550941467,0,16
CCC1C=CCCCC1CC1=CC=CC=C1,214.172150704,4.811400000000004,0.6444160739996182,3.059699999886522,0,0,2.00508975982666,-1,16
CC1=CC=CC=C1CCNC1=CC=CC=C1,211.136099544,3.4185000000000025,0.8136133748717512,1.4588636962975965,1,1,1.1158230304718018,0,16
C=C(C)C1CCCC1OC1=CC=CC=C1C,216.15141526,4.147800000000004,0.6905575487022763,2.9417748280370954,1,0,0.8574534058570862,0,16
CC(C)CC(C)C1=CC(CC(C)(C)C)=CC=C1,232.219100896,5.527400000000005,0.6495102136846675,2.5712742681445295,0,0,2.5610318183898926,0,17
C#CC1=CC=CN=C1NC1=CC(C)=CC=C1,208.100048384,2.4614000000000003,0.7668876954224391,2.1725103482580312,2,1,0.686460018157959,0,16
CC1=CCCCC1C1=CC=C(C2CC2)O1,202.135765196,3.940800000000003,0.648887491883543,3.4169878891866032,1,0,0.5699363350868225,0,15
CC1CC=CCC(C)(C)C2=CC=C(C=C2)C1,214.172150704,4.811400000000004,0.5580293727271851,4.506122508337351,0,0,2.0563182830810547,-5,16
CCC(C)CC1CCCN1C1=CC=CC=C1,217.183049736,3.896900000000003,0.7338921031720973,2.853364192585591,1,0,1.3643718957901,0,16
CCC12C3CCCC3=CC3C1CCC32,188.15650064,3.778900000000003,0.5493118664662358,5.492848196949208,0,0,1.5666258335113525,0,14
CCCC(CC)CC1=C(C)C(CC)=CC=C1C,232.219100896,5.815600000000005,0.6293564875705183,2.809475672826805,0,0,2.4478046894073486,0,17
CCC1(C)CCC(C)C2=CC=C(C=C2)C1=O,216.15141526,3.8243000000000027,0.6878180148881083,4.558447118778084,1,0,0.8555905818939209,-3,16
O=C(C=CC1=CC=CC=C1)C1=CC=CC=C1,208.088815004,3.2165000000000017,0.5562298197848601,1.4561769532534061,1,0,0.5668096542358398,0,16
CCC=CC1=C(C)C(OCC)=CC=C1C(C)C,232.182715388,4.785500000000004,0.6983245082837579,2.511157886188382,1,0,1.215929627418518,0,17
C=C(C)C(CC)C1=CC=C2C=CC=CC2=C1,210.140850576,4.507500000000004,0.631346937717241,2.5459838539599975,0,0,1.8445549011230469,0,16
CC1=CC=CC=C1C(C)CC1=CC=CC=C1,210.140850576,4.507500000000004,0.7065475086895847,1.9955137536255485,0,0,1.7883301973342896,0,16
CCCC(CC)C1=CC=C(C(C)CC)C=C1C,232.219100896,5.671500000000005,0.5809818899441895,2.914122432857079,0,0,2.4979751110076904,0,17
CCCC1CCN(C2=CC=CC=C2C)CC1,217.183049736,3.898500000000003,0.7390907929516983,1.7255896124720795,1,0,1.4239894151687622,0,16
CC1=C2C=C3C=CC2=CC(=C1)C=CCC3,194.109550448,4.015500000000003,0.5917783965314348,4.357727524398322,0,0,1.2662938833236694,-6,15
C=C1CC2CC3=CC=C(C)C=C3C1(C)C2,198.140850576,4.175300000000004,0.5565343332365978,4.50319857143419,0,0,1.6419503688812256,-1,15
CC1=CC=CC=C1SCC1CCCC(C)C1,234.144221704,4.945900000000004,0.6693548002120777,2.8241608481039844,1,0,1.4257042407989502,0,16
CCC1=CC=C(SCC2CCCCC2)C=C1,234.144221704,5.090000000000004,0.6662044678530952,1.8972830088998869,1,0,1.3950448036193848,0,16
CCC1(CC2=CC=C(C)S2)CC(C)CC1C,236.159871768,5.373400000000005,0.6877535092288565,3.927246575229007,1,0,1.5550040006637573,0,16
CC1=CC=C2CCCCC(C)CCC2=C1,202.172150704,4.789400000000004,0.588466154562355,2.628639081751757,0,0,1.587786316871643,-3,15
CC1=CC=C(C)C(C=CC2=CC=CC=C2)=C1,208.125200512,4.4276000000000035,0.6384808738482258,1.7079688766861256,0,0,1.6921887397766113,0,16
CC1=CC=CC=C1C=CC1=CC=CC=C1C,208.125200512,4.4276000000000035,0.6384808738482258,1.7346046626393026,0,0,1.7192631959915161,0,16
CC1=CC(C)=CC(C2CC2C2CC2C)=C1,200.15650064,4.111100000000003,0.6749742000255139,3.47072348128043,0,0,1.6116610765457153,0,15
CCC=C1C(=O)C2=C(CCCC2)CCC1C,218.167065324,4.192400000000004,0.602980613074947,3.666137700113844,1,0,1.0891892910003662,-1,16
C1=CC=C2C=C(CNC3CC3)C=CC2=C1,197.12044948,2.6572000000000013,0.7969165173327329,1.5879460558668548,1,1,0.7129372954368591,0,15
CCC(CCC1=CC=C(C(C)C)C=C1)C(C)C,232.219100896,5.527400000000005,0.6136548530611484,2.352004769816771,0,0,2.5371909141540527,0,17
C1=CC=C(C=CC=CC2=CC=CC=C2)C=C1,206.109550448,4.2036000000000024,0.6522763504861812,1.6546575112236628,0,0,1.6782017946243286,0,16
CC1=C2CCC(C)C2=CC2=C1C=CC=C2,196.125200512,4.095400000000003,0.5921298892934678,2.6145742934799827,0,0,1.3576701879501343,0,15
CCCC1=CC=CC=C1C=CC=C1C=C1C,210.140850576,4.651600000000004,0.6841459627462815,2.5762284753483318,0,0,1.9500415325164795,0,16
CCC1=CSC=C1CC(C)C1=CC=CC=C1,230.112921576,4.989600000000004,0.7165084710118907,2.764517098107156,1,0,1.294318675994873,0,16
CCC(C)CCCOCCC1=CC=CC=C1C,234.198365452,4.661900000000005,0.6064717639830476,2.401913883529147,1,0,1.273005485534668,0,17
C=CCC1=C2C(C)=CC=C(C)C1=CC=C2C,210.140850576,4.651600000000004,0.6283904690870145,3.786377555309823,0,0,1.9487019777297974,-1,16
C=C(C)CC1=CC=CC=C1C1=CC=CC=C1,208.125200512,4.4276000000000035,0.652627083080452,1.7047601810339525,0,0,1.7608060836791992,0,16
C=C1CC(C(C)C)C12CC1=CC=CC2=C1,198.140850576,4.031200000000004,0.603352048117871,5.181563180815088,0,0,1.702783465385437,0,15
C=CC(C)CC1=CC=C2C(C)=CC=CC2=C1,210.140850576,4.507500000000004,0.6536325242294458,2.6592453924215373,0,0,1.7894744873046875,0,16
CC(C)CC(C)C1CCCC2=CC=CC=C21,216.187800768,4.891300000000005,0.6812539739017619,2.900614828037096,0,0,2.1157000064849854,0,16
C=CC1(CC2=CC(C)=CC=C2)CCCC1=C,212.15650064,4.731500000000004,0.6492773232121241,3.4079869308830757,0,0,1.9872510433197021,0,16
CC1=CC=C(C2CC2C2CCC2C)C=C1,200.15650064,4.111100000000003,0.6726243724583857,3.2313406024462754,0,0,1.6284276247024536,0,15
CCC=CC=C(CC)C1=CC=C(C(C)C)C=C1,228.187800768,5.367600000000005,0.5778797270131354,2.4821359762759077,0,0,2.4480228424072266,0,17
CC1=C2CC(C)C(C1)C2C1=CC=CC=C1,198.140850576,4.031200000000003,0.5946778682784083,4.23170536288417,0,0,1.6709096431732178,0,15
CC(C)(C)CC1=NC=CC=C1C=CC1CC1,215.167399672,4.283500000000004,0.739612843970325,2.6798956781455345,1,0,1.4814095497131348,0,16
C=C1CC2CCC=CC(CCC)C1C2CC,218.203450832,4.971200000000005,0.5865678964801646,5.084976372502352,0,0,2.3049354553222656,-2,16
C=CCC1=CC=CC(CCC(CC)=C(C)C)=C1,228.187800768,5.511700000000005,0.5945683907369885,2.561412572020588,0,0,2.420869827270508,0,17
CCCCC(C1=CC=CC=C1OC)C(C)CC,234.198365452,4.865400000000005,0.6437087631451696,2.7589676972134445,1,0,1.2973228693008423,0,17
CCCCC1=CC=C(C2=CC=CC=C2)C=C1,210.140850576,4.651600000000004,0.6860369831350057,1.2682404557083977,0,0,1.7332501411437988,0,16
CCCC(CC)(CC1=CC=CC=C1)CC(C)C,232.219100896,5.671500000000005,0.5843557761899167,2.668982746049604,0,0,2.532771587371826,0,17
C=CC(C)C1=CC=C(CC(C)(C)CCC)C=C1,230.203450832,5.447500000000005,0.5782066788118548,2.936875338378643,0,0,2.496840000152588,0,17
CCC(C)(CC)CC1=CC=C2OCCC2=C1,218.167065324,4.373400000000004,0.7421676185522124,2.455566936886793,1,0,0.8500514030456543,0,16
C#CC1C2=CC=CC=C3C(=CC=C2)CC31,192.093900384,3.174500000000002,0.5170287459232237,5.571194214729998,0,0,1.7237122058868408,-4,15
CCC(C)(CC1=CC=CC=C1)CC1CC1C,216.187800768,4.891300000000005,0.6694505827226989,3.287000421382854,0,0,2.097379446029663,0,16
CCC(C)C1=CC=CN=C1C1=CC=CC=C1,211.136099544,3.979600000000003,0.7387461926599216,2.2770271315519715,1,0,1.2281289100646973,0,16
C=CC(CC)C1=CC=CC(=C(C)CCC)C=C1,228.187800768,5.367600000000005,0.555027073456103,4.097525790239457,0,0,2.6280112266540527,-1,17
CC1=CC=C2C3=CC=C(C=CC=C12)C=C3,192.093900384,3.7915000000000028,0.582845650422792,4.373391143810641,0,0,1.474380373954773,-3,15
C=CC(C(=C)C)C1=CC=CC=C1NC1CC1,213.151749608,3.496800000000002,0.7258183312240251,3.16810224556839,1,1,1.3714680671691895,0,16
CCC1=C(C)CCN2CCCCCC(C)C12,221.21434986399998,3.9973000000000036,0.6049999569867247,3.425162520344788,1,0,1.681318998336792,-2,16
CCC1CC(C)(CC2=CC=CC=C2)C1C,202.172150704,4.501200000000004,0.6851837749411123,3.3655337661371387,0,0,1.6707919836044312,0,15
CCCC1=C2C=C(N=C1)OC(C)CC=C2C,217.146664228,3.764000000000003,0.75463862541065,4.452508668187223,2,0,0.30892330408096313,-4,16
C=C(C)C(C)C(C)C1=CC=C(CCCC)C=C1,230.203450832,5.447500000000005,0.5782066788118548,2.904854539880491,0,0,2.512214183807373,0,17
CC1=CC(C)CC2C3C(C(C)C)C(C)C123,204.187800768,4.126800000000004,0.5634293761484535,5.503967322050708,0,0,2.0765531063079834,0,15
CCCC(CC)C1CC2=CC=CC(=C2)C1=O,216.15141526,3.8243000000000027,0.7463940309402998,4.269699642264321,1,0,0.8533018231391907,-2,16
C#CC1=CC=CC=C1C=CC1=CC=CC=C1,204.093900384,3.650800000000002,0.5147627892954814,2.0156352183925215,0,0,1.658511996269226,0,16
C=CC(C(=C)C)C(CC)CC1=CC=CC=C1C,228.187800768,5.223500000000005,0.6047807101882678,3.3940331351982156,0,0,2.471040725708008,0,17
C=CCC(C)C1=CC(C)=CC(CC(C)(C)C)=C1,230.203450832,5.447500000000005,0.6185987753161548,2.9907665758368385,0,0,2.485884666442871,0,17
CC1CCCN(CCCC2=CC=CC=C2)C1,217.183049736,3.550900000000002,0.7473188658576176,2.060491153469,1,0,1.4239892959594727,0,16
CCC1CC(C)CN(CC2=CC=CC=C2)C1,217.183049736,3.4068000000000023,0.7480815757013698,2.528551483555489,1,0,1.449828863143921,0,16
C#CC1=CC=CC=C1C(=O)N1CCCCC1,213.1153641,2.0547,0.6553853747980333,2.0190046626393006,1,0,0.23297598958015442,0,16
CCCCCN(C1CC1)C1CCCC(C)C1,223.22999992799998,4.219700000000004,0.6094077759791634,3.042322520344788,1,0,1.7356555461883545,0,16
CC1=CC=CC=C1CC(C)C1=CC=CC=C1,210.140850576,4.507500000000004,0.7065475086895847,1.9790007101472895,0,0,1.7883301973342896,0,16
C=C(C)C(CC)(CCC)C1=CC(C)=CC(C)=C1,230.203450832,5.591600000000005,0.5998774684811385,3.2233911912214523,0,0,2.48588490486145,0,17
C=CC1=CC=C2C(CC(C)C)=CC=CC=C12,210.140850576,4.507500000000004,0.6923632709333699,2.1269238599637177,0,0,1.8091927766799927,-1,16
CCC1=CC=CC=C1NC1=CC=CC=C1C,211.136099544,3.7661000000000024,0.7976979898288019,1.5114919536092017,1,1,1.1158230304718018,0,16
C#CC(C#C)=CC1=C(C)N(CCCC)C(C)=C1,225.151749608,3.4727000000000023,0.6905119721006844,3.139893672141559,1,0,1.7082798480987549,0,17
CC1=CC=C(CCC2=CC=C(C)C=C2)C=C1,210.140850576,4.651600000000004,0.715499762465566,1.2258662068758355,0,0,1.7197128534317017,0,16
C=CCC(C(=C)C)C(=CC1=CC=CC=C1)CC,226.172150704,5.143600000000005,0.5811775765916182,3.2433477214996858,0,0,2.4189112186431885,0,17
CC1(C)CC1CC1=CNC2=CC=CC=C12,199.136099544,3.2898000000000023,0.7576964923422456,2.7122537721408584,0,1,0.4356425702571869,0,15
CC1=CC=CC=C1NCCC1=CC=CC=C1,211.136099544,3.4185000000000025,0.8136133748717512,1.3643298174105265,1,1,1.1158230304718018,0,16
CCC1=C(C2=CC=C(C)C=C2C)C=CC=C1,210.140850576,4.651600000000004,0.6826715879609359,1.5764346291944875,0,0,1.7197129726409912,0,16
CCC1CCCC(C)C2=CC=C(C=C2)CC1,216.187800768,5.0354000000000045,0.6239306670276029,4.268731810173646,0,0,2.060619831085205,-5,16
CCC1=CC=C(CC2=CC=CC=C2)C(C)=C1,210.140850576,4.651600000000004,0.713644411517831,1.5363969703316105,0,0,1.7197129726409912,0,16
CCC1=CC=C(CN2CCCCCC2)C=C1,217.183049736,3.695000000000003,0.7471094465055699,1.485259768310689,1,0,1.3714419603347778,-1,16
CCC1=C(C(C)C)C(CC(CC)CC)=CC=C1,232.219100896,5.671500000000005,0.6198420449730123,2.3664475182954057,0,0,2.4870197772979736,0,17
CCC(C)(C)CC1=CC=CC2=CC=CC1=C2,212.15650064,4.731500000000004,0.6665657995004077,3.857907135729403,0,0,2.012985944747925,-3,16
C1=CCCC2(CC2)C2=CC=C(C=C2)CC1,198.140850576,4.3194000000000035,0.552652220076751,4.371843515429299,0,0,1.5881829261779785,-5,15
CC1CCCN(CC(C)C2=CC=CC=C2)C1,217.183049736,3.4068000000000023,0.7484892599350982,2.533493958471878,1,0,1.449828863143921,0,16
CCC12CC3(C)C4CC3(C)C41C2C,176.15650064,3.468700000000003,0.5736366087283745,6.674666047171423,0,0,1.2968171834945679,0,13
C=C(C)COC(F)(F)C1=CC=CC=C1C(C)C,240.132571636,4.250500000000003,0.6906738499464014,2.697383504917479,1,0,0.4953467845916748,0,17
CC(=C1C=C1C=CC1=CC=CC=C1)C(C)C,210.140850576,4.507500000000004,0.6829531968481535,2.8109300138098714,0,0,2.003782272338867,0,16
CCC(C)(C)C1=CC=C(C=CC=CC(C)C)S1,248.159871768,5.705600000000005,0.5896434657238028,3.1785846420412245,1,0,1.917796015739441,0,17
